newbookid,ratings_count,average_rating,predicted_rating
4269,24756,3.19,3.0
4811,24753,4.07,4.0
3352,24744,4.08,4.0
5578,24730,4.15,4.0
3272,24727,3.75,4.0
5101,24718,4.51,5.0
4338,24718,3.73,4.0
3142,24717,3.81,4.0
5512,24710,4.14,4.0
3607,24695,4.23,4.0
3871,24688,4.08,4.0
3251,24685,3.75,4.0
4424,24672,4.19,4.0
4078,24671,4.13,4.0
3375,24660,3.67,4.0
4685,24658,3.97,4.0
3832,24651,4.14,4.0
4719,24650,4.26,4.0
3630,24648,4.05,4.0
4046,24641,3.86,4.0
4155,24631,4.06,4.0
4051,24627,3.91,4.0
3660,24618,4.73,5.0
4893,24613,4.19,4.0
5307,24612,4.11,4.0
3718,24607,4.22,4.0
4341,24606,4.27,4.0
3397,24598,4.26,4.0
3431,24595,4.14,4.0
4023,24588,3.99,4.0
4593,24586,3.96,4.0
4001,24584,3.98,4.0
3943,24579,3.41,3.0
3544,24578,3.93,4.0
4066,24578,4.16,4.0
5362,24570,3.87,4.0
3501,24568,4.23,4.0
4110,24567,3.85,4.0
4104,24567,3.79,4.0
4471,24563,3.96,4.0
4404,24556,4.25,4.0
4054,24533,3.9,4.0
3658,24531,3.71,4.0
3521,24529,4.08,4.0
5051,24526,4.15,4.0
3864,24522,3.86,4.0
5504,24515,4.42,4.0
5424,24511,4.07,4.0
5190,24511,4.31,4.0
4770,24506,3.94,4.0
4664,24495,4.24,4.0
4777,24495,4.35,4.0
4071,24489,4.07,4.0
6289,24487,4.24,4.0
3406,24481,4.23,4.0
4048,24452,4.22,4.0
3836,24438,4.06,4.0
5482,24420,4.23,4.0
4229,24401,3.92,4.0
5247,24398,3.97,4.0
4991,24398,4.07,4.0
3628,24397,3.75,4.0
3947,24396,4.17,4.0
5762,24393,3.72,4.0
6236,24390,4.33,4.0
4616,24371,4.24,4.0
4761,24366,3.97,4.0
3356,24365,3.93,4.0
4973,24363,4.32,4.0
4106,24341,4.15,4.0
3181,24340,4.59,5.0
5580,24334,3.79,4.0
4024,24325,4.41,4.0
4408,24324,3.7,4.0
5432,24319,4.19,4.0
3772,24288,4.27,4.0
4522,24284,4.13,4.0
3751,24283,4.05,4.0
3801,24282,3.85,4.0
4395,24279,4.04,4.0
3894,24273,3.72,4.0
4398,24271,3.85,4.0
3451,24270,4.06,4.0
3618,24259,4.11,4.0
4103,24258,3.95,4.0
4372,24254,4.19,4.0
4278,24251,4.05,4.0
4628,24247,4.2,4.0
3473,24245,4.04,4.0
3176,24245,4.16,4.0
3604,24230,3.95,4.0
4298,24219,4.12,4.0
3391,24213,3.96,4.0
5112,24206,3.88,4.0
5333,24203,4.17,4.0
3429,24202,4.21,4.0
3680,24200,3.68,4.0
3933,24199,4.45,4.0
6471,24192,3.87,4.0
5443,24180,3.88,4.0
4122,24179,4.04,4.0
3820,24170,3.93,4.0
4876,24162,3.76,4.0
3334,24162,4.25,4.0
3475,24158,3.91,4.0
5922,24150,4.49,4.0
5328,24148,4.12,4.0
4373,24143,3.98,4.0
3962,24133,3.95,4.0
3732,24125,4.29,4.0
5297,24117,4.18,4.0
4724,24115,4.4,4.0
4109,24113,3.9,4.0
3505,24111,4.22,4.0
3757,24109,3.61,4.0
5413,24104,4.32,4.0
3978,24098,3.46,3.0
5931,24092,3.77,4.0
6132,24091,4.07,4.0
4094,24090,3.82,4.0
4090,24086,4.28,4.0
4781,24077,3.97,4.0
3516,24071,3.81,4.0
3534,24070,4.21,4.0
4315,24061,3.96,4.0
3528,24060,4.11,4.0
4769,24055,4.24,4.0
5658,24045,3.83,4.0
5036,24032,4.23,4.0
3787,24029,3.57,4.0
3796,24029,4.22,4.0
4323,24027,3.94,4.0
3510,24007,4.17,4.0
5109,24006,4.09,4.0
5136,24000,3.77,4.0
3938,23992,3.41,3.0
3054,23985,3.62,4.0
5262,23983,4.11,4.0
4036,23979,3.34,3.0
3949,23971,4.16,4.0
6208,23969,4.35,4.0
4121,23966,3.36,3.0
3692,23952,4.34,4.0
5095,23951,4.12,4.0
3462,23950,3.88,4.0
5429,23933,3.8,4.0
5123,23925,4.17,4.0
3455,23911,3.98,4.0
5300,23911,4.25,4.0
4008,23899,4.14,4.0
4299,23895,4.02,4.0
3603,23889,4.32,4.0
5145,23877,3.8,4.0
5497,23875,4.23,4.0
5467,23874,4.06,4.0
3549,23873,4.17,4.0
3792,23870,3.75,4.0
5814,23857,4.08,4.0
3968,23854,3.8,4.0
5012,23852,4.02,4.0
4044,23851,4.05,4.0
4348,23847,4.16,4.0
4330,23842,4.22,4.0
5031,23840,3.5,4.0
5107,23833,4.16,4.0
4480,23833,3.99,4.0
4197,23815,3.77,4.0
5487,23813,4.23,4.0
4420,23797,3.45,3.0
3572,23795,3.26,3.0
3862,23790,3.98,4.0
4638,23788,3.88,4.0
5158,23780,3.8,4.0
3754,23780,4.17,4.0
3522,23778,4.02,4.0
4199,23771,3.96,4.0
3401,23765,4.19,4.0
5204,23764,3.63,4.0
3883,23739,3.98,4.0
2962,23737,3.8,4.0
3857,23736,3.73,4.0
5214,23732,3.78,4.0
4556,23730,4.4,4.0
4532,23727,4.21,4.0
3539,23726,3.79,4.0
4407,23723,4.05,4.0
5043,23711,3.81,4.0
4201,23708,4.0,4.0
3664,23690,3.63,4.0
3698,23676,3.46,3.0
3700,23666,4.06,4.0
4233,23641,4.0,4.0
4026,23628,4.05,4.0
4653,23624,4.29,4.0
3928,23615,4.03,4.0
3350,23614,3.91,4.0
3239,23614,3.45,3.0
5133,23613,4.25,4.0
3736,23605,3.87,4.0
5198,23604,4.16,4.0
3995,23597,4.06,4.0
3608,23596,4.13,4.0
4577,23590,3.99,4.0
5585,23568,4.0,4.0
3091,23562,3.71,4.0
3635,23544,3.93,4.0
3842,23544,4.35,4.0
3753,23541,3.95,4.0
3833,23540,4.27,4.0
4172,23509,4.39,4.0
4435,23501,3.97,4.0
6637,23500,3.7,4.0
4775,23498,3.7,4.0
4064,23496,4.21,4.0
4623,23484,3.65,4.0
4847,23459,3.71,4.0
4729,23448,4.28,4.0
3728,23426,3.98,4.0
4792,23416,3.92,4.0
3708,23415,3.99,4.0
4831,23412,3.76,4.0
3326,23408,3.92,4.0
4369,23399,3.53,4.0
4715,23396,4.28,4.0
4127,23390,4.34,4.0
4318,23378,4.01,4.0
2744,23374,4.13,4.0
3620,23352,3.86,4.0
4529,23349,3.72,4.0
6258,23343,3.96,4.0
4105,23338,4.29,4.0
3488,23336,3.82,4.0
3557,23333,3.82,4.0
4342,23332,3.83,4.0
3961,23328,4.05,4.0
4708,23327,3.75,4.0
4249,23322,3.9,4.0
4472,23320,4.19,4.0
4774,23310,4.1,4.0
5102,23306,3.73,4.0
4788,23298,4.02,4.0
3807,23295,4.05,4.0
3254,23294,3.77,4.0
6229,23294,4.2,4.0
5605,23290,4.19,4.0
4591,23287,3.76,4.0
4362,23279,3.85,4.0
4007,23277,3.3,3.0
3567,23272,4.28,4.0
4487,23268,4.29,4.0
4226,23256,4.18,4.0
4028,23240,3.91,4.0
5796,23233,3.89,4.0
4895,23232,3.98,4.0
4385,23220,4.04,4.0
3844,23205,4.49,4.0
4144,23202,3.97,4.0
4136,23201,4.3,4.0
5732,23199,3.7,4.0
5045,23197,4.13,4.0
5357,23191,4.2,4.0
4247,23185,4.14,4.0
5126,23180,4.08,4.0
3834,23170,4.16,4.0
4176,23167,4.31,4.0
4924,23154,4.05,4.0
5860,23152,4.14,4.0
4666,23139,3.88,4.0
4466,23127,4.26,4.0
5892,23125,4.29,4.0
4148,23124,3.94,4.0
4149,23121,4.15,4.0
4288,23114,3.84,4.0
4120,23103,4.15,4.0
4070,23098,4.46,4.0
3927,23096,3.17,3.0
4983,23089,4.02,4.0
5641,23079,4.13,4.0
6741,23070,3.84,4.0
4493,23068,4.18,4.0
5361,23060,4.13,4.0
3480,23055,3.93,4.0
4439,23053,3.61,4.0
4010,23050,3.95,4.0
3519,23046,3.81,4.0
3639,23043,3.55,4.0
4821,23042,3.85,4.0
3850,23033,4.04,4.0
4140,23027,4.36,4.0
3971,23026,4.18,4.0
3963,23023,3.83,4.0
4085,23020,4.13,4.0
3517,23015,3.85,4.0
4911,23015,3.89,4.0
5135,23010,3.85,4.0
6021,22994,4.31,4.0
4345,22994,3.95,4.0
5296,22992,3.91,4.0
4453,22985,4.13,4.0
4251,22972,4.09,4.0
4035,22970,4.32,4.0
5430,22968,4.37,4.0
4758,22965,4.25,4.0
5286,22964,3.93,4.0
4728,22946,3.89,4.0
4415,22941,3.94,4.0
2883,22933,3.86,4.0
3884,22932,4.22,4.0
4661,22932,4.2,4.0
3952,22928,3.92,4.0
5569,22927,3.85,4.0
3854,22921,4.13,4.0
2856,22917,4.55,5.0
4188,22908,3.86,4.0
5622,22902,4.44,4.0
3163,22876,3.69,4.0
5174,22865,4.14,4.0
3990,22863,4.08,4.0
5479,22863,4.14,4.0
4688,22861,4.04,4.0
3359,22847,4.01,4.0
4347,22845,3.56,4.0
3625,22842,3.9,4.0
3944,22838,3.94,4.0
3793,22838,4.11,4.0
4260,22819,3.9,4.0
3599,22819,3.76,4.0
4246,22817,4.21,4.0
4956,22802,4.07,4.0
4277,22800,3.86,4.0
4210,22795,3.53,4.0
4727,22788,4.14,4.0
3925,22781,4.0,4.0
4185,22779,3.93,4.0
4264,22767,3.44,3.0
5679,22745,3.69,4.0
3860,22742,3.91,4.0
4557,22741,3.94,4.0
4124,22734,3.79,4.0
3931,22725,4.25,4.0
3869,22724,3.22,3.0
5589,22724,4.37,4.0
3935,22697,4.02,4.0
4040,22697,3.85,4.0
5855,22695,4.06,4.0
3562,22692,4.07,4.0
4142,22691,4.24,4.0
4162,22687,3.86,4.0
5088,22687,3.49,3.0
4367,22682,4.09,4.0
3733,22682,3.78,4.0
6430,22670,4.07,4.0
3749,22665,3.82,4.0
4461,22664,4.0,4.0
4128,22647,4.0,4.0
4440,22644,3.81,4.0
4791,22637,3.85,4.0
5260,22634,3.76,4.0
4576,22629,4.06,4.0
4417,22623,3.94,4.0
3511,22620,4.2,4.0
1985,22618,4.31,4.0
3970,22598,3.97,4.0
4539,22584,4.01,4.0
4364,22584,3.85,4.0
4296,22583,3.88,4.0
5663,22583,4.52,5.0
4360,22578,3.93,4.0
4675,22577,4.18,4.0
4216,22571,4.25,4.0
4542,22562,3.74,4.0
4649,22562,3.71,4.0
4079,22559,3.77,4.0
3654,22544,3.97,4.0
4843,22537,4.15,4.0
4567,22535,3.84,4.0
3837,22525,4.25,4.0
4245,22521,3.56,4.0
4380,22521,3.84,4.0
4854,22505,4.36,4.0
5009,22505,4.02,4.0
4284,22503,4.23,4.0
4212,22497,3.85,4.0
3923,22497,4.21,4.0
4515,22493,4.18,4.0
4202,22492,4.14,4.0
4458,22484,3.49,3.0
3767,22484,3.91,4.0
3668,22482,4.16,4.0
4915,22480,3.73,4.0
4698,22466,4.05,4.0
3846,22461,3.85,4.0
4332,22448,4.18,4.0
4608,22424,3.71,4.0
4259,22422,4.0,4.0
4426,22420,3.85,4.0
3768,22413,4.01,4.0
4509,22405,3.65,4.0
4506,22402,4.19,4.0
4418,22391,4.33,4.0
5252,22383,3.91,4.0
3958,22373,4.17,4.0
4209,22372,3.66,4.0
4848,22368,3.68,4.0
3589,22361,4.18,4.0
4320,22351,4.75,5.0
4154,22346,4.32,4.0
5975,22334,3.94,4.0
2800,22327,4.04,4.0
4357,22326,3.82,4.0
4225,22321,4.14,4.0
4449,22321,4.07,4.0
1677,22315,4.16,4.0
5240,22312,4.45,4.0
5314,22311,3.9,4.0
4186,22293,4.09,4.0
4929,22291,3.97,4.0
3769,22284,3.58,4.0
3897,22278,2.8,3.0
3926,22276,4.37,4.0
5376,22274,4.14,4.0
4985,22268,3.99,4.0
5491,22266,4.12,4.0
3682,22259,4.53,5.0
3695,22251,4.07,4.0
4377,22244,4.2,4.0
5495,22237,3.25,3.0
2410,22230,3.56,4.0
5830,22229,3.83,4.0
4235,22228,4.23,4.0
3893,22227,4.14,4.0
4619,22226,3.77,4.0
4913,22220,4.25,4.0
4906,22207,4.25,4.0
3523,22207,4.14,4.0
4932,22206,3.98,4.0
4303,22203,3.98,4.0
4855,22181,4.02,4.0
6045,22176,3.81,4.0
5502,22176,3.87,4.0
4014,22175,3.7,4.0
4346,22171,3.89,4.0
5559,22167,3.71,4.0
4691,22157,4.25,4.0
4053,22152,3.89,4.0
5441,22149,4.35,4.0
1899,22146,4.44,4.0
3840,22128,3.91,4.0
5997,22124,3.87,4.0
4489,22123,3.86,4.0
5422,22119,4.01,4.0
5736,22116,4.33,4.0
6731,22112,3.96,4.0
6074,22105,4.09,4.0
4208,22102,3.97,4.0
4491,22084,4.03,4.0
4108,22074,3.66,4.0
6302,22072,4.15,4.0
4621,22067,3.62,4.0
4177,22063,3.93,4.0
5020,22062,3.74,4.0
3882,22055,3.6,4.0
3663,22054,3.92,4.0
4219,22047,3.86,4.0
4450,22031,3.87,4.0
3336,22026,3.74,4.0
5291,22022,4.19,4.0
5889,22017,3.99,4.0
4274,22017,4.47,4.0
5288,22014,3.83,4.0
4113,22006,3.9,4.0
4645,22003,3.8,4.0
4602,21994,4.36,4.0
4613,21987,3.95,4.0
4627,21984,4.18,4.0
3726,21977,4.15,4.0
4693,21977,3.54,4.0
6426,21976,4.12,4.0
4901,21975,3.72,4.0
6427,21974,4.41,4.0
3901,21973,3.73,4.0
3874,21971,3.83,4.0
4974,21961,4.03,4.0
5278,21952,3.94,4.0
3745,21932,4.09,4.0
4017,21927,4.12,4.0
5493,21926,4.22,4.0
5547,21917,4.49,4.0
4824,21910,3.36,3.0
3430,21903,4.09,4.0
5723,21896,3.95,4.0
4869,21892,4.14,4.0
5292,21892,4.17,4.0
5085,21889,3.89,4.0
3794,21885,3.85,4.0
4872,21880,3.89,4.0
4536,21876,4.32,4.0
4084,21875,3.86,4.0
4533,21873,4.0,4.0
6391,21869,4.13,4.0
4285,21864,4.17,4.0
7101,21860,4.12,4.0
4457,21855,3.97,4.0
5665,21851,3.82,4.0
4436,21844,3.94,4.0
4413,21841,4.09,4.0
4181,21829,4.06,4.0
4596,21829,4.09,4.0
5173,21823,3.97,4.0
5152,21813,4.08,4.0
6144,21810,4.09,4.0
3265,21798,3.79,4.0
4888,21797,3.99,4.0
4750,21794,3.29,3.0
4443,21790,4.16,4.0
3863,21778,4.32,4.0
4683,21776,4.11,4.0
4365,21765,4.04,4.0
6841,21757,4.05,4.0
5693,21756,3.9,4.0
4919,21746,3.8,4.0
6531,21745,3.72,4.0
4825,21740,3.78,4.0
4527,21737,4.07,4.0
4652,21733,3.8,4.0
5092,21731,3.66,4.0
5029,21728,3.91,4.0
3614,21724,3.84,4.0
4617,21716,3.98,4.0
4437,21709,3.28,3.0
4988,21707,3.83,4.0
3906,21703,3.98,4.0
4027,21692,4.36,4.0
4756,21691,4.26,4.0
5202,21687,3.96,4.0
3905,21686,4.27,4.0
4804,21683,4.01,4.0
4762,21668,3.67,4.0
4379,21668,4.02,4.0
3766,21666,3.6,4.0
3980,21665,3.37,3.0
4634,21662,3.89,4.0
3986,21649,3.93,4.0
5290,21646,3.93,4.0
3907,21636,4.21,4.0
5533,21635,3.89,4.0
4517,21634,4.09,4.0
5213,21629,4.05,4.0
4743,21619,4.15,4.0
4571,21613,3.5,4.0
4292,21596,3.86,4.0
4555,21593,4.23,4.0
3823,21586,4.11,4.0
5245,21582,3.83,4.0
4013,21573,3.68,4.0
6703,21567,4.0,4.0
4073,21564,4.22,4.0
4669,21559,4.11,4.0
4805,21554,4.07,4.0
3585,21551,4.12,4.0
4329,21550,3.75,4.0
4836,21548,3.72,4.0
5371,21544,4.32,4.0
4485,21540,4.14,4.0
6940,21530,4.14,4.0
2582,21519,3.92,4.0
5685,21516,3.92,4.0
4170,21512,4.03,4.0
4382,21511,4.2,4.0
4098,21507,3.64,4.0
4183,21500,3.87,4.0
4428,21491,3.69,4.0
4933,21488,4.23,4.0
4687,21486,4.17,4.0
5131,21478,3.88,4.0
5450,21460,3.98,4.0
1789,21459,4.04,4.0
3956,21447,3.76,4.0
6149,21446,4.33,4.0
4655,21444,4.13,4.0
3667,21443,3.64,4.0
4977,21440,3.67,4.0
4850,21410,4.04,4.0
4352,21408,3.89,4.0
5001,21402,3.5,4.0
6538,21396,4.28,4.0
4841,21394,3.62,4.0
3845,21394,4.09,4.0
4878,21388,3.82,4.0
4423,21381,4.23,4.0
4877,21376,4.13,4.0
4495,21376,4.07,4.0
3853,21375,4.17,4.0
4879,21366,4.17,4.0
3671,21365,3.88,4.0
5150,21364,4.0,4.0
3313,21358,3.88,4.0
3631,21358,4.39,4.0
4386,21352,4.15,4.0
6157,21349,3.8,4.0
4754,21343,3.88,4.0
5056,21322,4.23,4.0
4432,21315,3.99,4.0
4892,21311,3.67,4.0
4033,21310,3.78,4.0
4034,21302,4.03,4.0
4584,21297,3.71,4.0
5499,21288,4.09,4.0
6617,21286,4.49,4.0
5900,21281,3.96,4.0
4980,21278,3.58,4.0
5246,21267,3.85,4.0
3720,21263,3.71,4.0
4801,21260,3.74,4.0
5161,21249,4.22,4.0
4138,21242,2.96,3.0
3982,21241,4.08,4.0
3942,21240,4.34,4.0
4319,21233,4.14,4.0
4271,21227,3.74,4.0
4663,21225,4.0,4.0
5208,21214,3.96,4.0
4712,21209,3.95,4.0
4642,21207,4.27,4.0
5311,21207,3.86,4.0
4526,21203,3.77,4.0
5010,21200,4.0,4.0
4304,21199,4.12,4.0
4224,21192,4.16,4.0
4431,21181,4.27,4.0
4146,21160,4.33,4.0
4587,21160,3.55,4.0
5608,21157,4.22,4.0
4419,21154,3.91,4.0
6557,21143,4.27,4.0
3409,21143,4.27,4.0
3997,21141,4.08,4.0
4706,21138,4.18,4.0
4414,21137,4.14,4.0
5127,21129,3.77,4.0
4241,21127,4.15,4.0
5484,21117,3.97,4.0
3992,21113,4.09,4.0
4955,21093,3.46,3.0
4193,21092,4.06,4.0
5939,21091,3.76,4.0
4904,21089,4.35,4.0
6522,21089,3.4,3.0
4198,21078,4.14,4.0
4780,21078,4.22,4.0
4157,21077,3.51,4.0
4359,21072,4.09,4.0
4221,21071,3.77,4.0
4757,21061,3.66,4.0
2777,21053,3.56,4.0
6517,21049,4.05,4.0
4710,21047,4.16,4.0
6308,21030,3.74,4.0
4463,21022,3.72,4.0
4387,21022,4.24,4.0
5121,21007,4.16,4.0
4312,21002,3.38,3.0
4236,21001,3.61,4.0
2743,20999,3.95,4.0
4399,20997,3.78,4.0
4152,20994,3.89,4.0
5538,20992,3.93,4.0
4206,20990,3.84,4.0
4178,20985,4.06,4.0
5675,20983,3.66,4.0
4971,20981,3.96,4.0
4640,20976,4.15,4.0
5250,20974,4.21,4.0
4100,20972,4.0,4.0
4993,20962,3.63,4.0
4174,20962,3.33,3.0
4842,20948,3.93,4.0
4865,20936,3.95,4.0
4701,20932,4.29,4.0
4746,20932,3.8,4.0
4588,20930,4.19,4.0
4392,20921,3.64,4.0
5759,20916,4.22,4.0
5108,20914,3.85,4.0
4126,20895,4.05,4.0
3953,20889,4.09,4.0
4747,20889,3.9,4.0
4116,20882,4.18,4.0
4894,20877,4.23,4.0
3876,20868,3.83,4.0
4749,20867,3.62,4.0
3994,20852,3.95,4.0
3914,20850,4.3,4.0
4751,20847,4.02,4.0
6180,20846,3.93,4.0
3948,20845,4.18,4.0
5918,20812,3.96,4.0
5242,20807,4.12,4.0
5494,20800,4.2,4.0
5470,20793,3.84,4.0
4238,20784,3.61,4.0
3993,20778,3.81,4.0
3937,20761,4.29,4.0
4968,20748,4.31,4.0
4797,20745,4.15,4.0
4768,20727,3.85,4.0
4400,20725,4.34,4.0
2375,20725,4.1,4.0
4622,20723,3.78,4.0
4213,20722,3.76,4.0
3878,20722,4.33,4.0
4111,20720,4.12,4.0
5037,20720,3.93,4.0
6125,20702,3.77,4.0
6022,20700,3.74,4.0
5436,20698,3.94,4.0
4926,20694,3.86,4.0
4923,20685,3.99,4.0
4301,20681,4.37,4.0
4883,20661,4.02,4.0
5513,20661,4.22,4.0
4237,20658,3.5,4.0
4310,20654,4.3,4.0
6553,20654,4.07,4.0
3875,20652,4.16,4.0
5434,20639,4.01,4.0
2486,20626,3.69,4.0
3983,20615,4.26,4.0
5239,20607,4.02,4.0
4498,20605,4.1,4.0
6335,20603,4.01,4.0
5212,20594,3.67,4.0
5017,20593,3.97,4.0
5081,20587,4.27,4.0
2504,20567,4.63,5.0
5386,20566,3.78,4.0
4165,20563,3.58,4.0
2327,20554,4.24,4.0
4813,20551,3.86,4.0
4454,20548,3.42,3.0
5057,20535,3.97,4.0
5002,20534,3.46,3.0
3979,20531,4.12,4.0
4173,20524,3.9,4.0
5305,20524,4.39,4.0
4510,20522,3.67,4.0
4534,20519,3.65,4.0
5003,20511,4.07,4.0
5039,20511,4.27,4.0
5644,20510,4.35,4.0
4388,20501,3.47,3.0
5421,20473,4.14,4.0
6227,20472,3.82,4.0
4972,20464,3.44,3.0
5155,20460,4.08,4.0
4856,20457,3.82,4.0
4394,20453,3.45,3.0
3799,20450,4.04,4.0
4358,20450,3.77,4.0
4989,20438,4.02,4.0
6115,20432,3.91,4.0
4589,20424,3.86,4.0
4273,20420,3.46,3.0
5522,20416,4.34,4.0
4844,20415,3.89,4.0
5141,20411,3.82,4.0
4759,20410,4.11,4.0
6086,20408,3.8,4.0
4670,20407,4.04,4.0
4508,20403,4.02,4.0
5576,20403,4.45,4.0
6151,20394,3.98,4.0
7738,20373,3.93,4.0
4598,20359,4.42,4.0
4425,20355,4.24,4.0
5562,20354,4.3,4.0
4662,20353,4.04,4.0
4832,20345,3.97,4.0
5777,20328,3.94,4.0
4171,20313,3.86,4.0
4764,20297,3.96,4.0
6152,20297,4.18,4.0
4163,20296,4.32,4.0
4324,20291,4.13,4.0
4849,20291,4.25,4.0
6690,20271,3.53,4.0
4873,20264,4.19,4.0
5078,20260,3.89,4.0
3852,20253,3.72,4.0
5506,20246,4.06,4.0
4187,20237,4.46,4.0
4639,20228,4.16,4.0
5019,20227,4.1,4.0
5059,20217,4.06,4.0
4626,20207,3.47,3.0
4326,20206,4.0,4.0
4459,20198,4.11,4.0
4668,20191,4.23,4.0
5584,20189,4.18,4.0
4726,20185,4.31,4.0
5959,20177,3.89,4.0
4819,20177,3.92,4.0
4851,20176,4.23,4.0
5961,20173,4.08,4.0
4870,20168,3.63,4.0
4308,20168,4.04,4.0
5730,20148,4.35,4.0
4349,20140,4.01,4.0
4339,20125,3.84,4.0
3941,20120,4.15,4.0
6836,20108,4.19,4.0
6329,20107,3.63,4.0
5465,20101,3.89,4.0
3908,20094,3.29,3.0
4422,20094,4.1,4.0
5628,20089,4.19,4.0
3903,20086,4.14,4.0
4130,20083,4.15,4.0
5201,20076,3.86,4.0
4204,20062,3.41,3.0
4462,20057,4.27,4.0
5721,20057,4.27,4.0
3214,20056,3.44,3.0
5469,20053,4.08,4.0
4603,20053,3.76,4.0
6283,20049,4.33,4.0
4721,20039,3.99,4.0
4545,20034,3.96,4.0
4099,20030,3.73,4.0
6816,20029,4.28,4.0
4823,20029,3.94,4.0
5188,20022,4.42,4.0
5055,20021,4.18,4.0
4056,20019,4.0,4.0
5261,20016,4.27,4.0
4569,20012,3.96,4.0
4371,20011,3.92,4.0
3895,20009,4.19,4.0
4223,19998,3.99,4.0
5067,19985,4.08,4.0
4752,19981,3.98,4.0
6714,19974,4.08,4.0
4255,19964,3.77,4.0
5701,19964,4.06,4.0
6043,19963,4.32,4.0
6966,19947,3.92,4.0
5444,19942,3.92,4.0
4559,19932,3.5,4.0
4374,19926,4.27,4.0
5601,19921,4.33,4.0
5880,19919,4.2,4.0
5068,19916,4.34,4.0
6067,19911,3.55,4.0
5225,19904,3.72,4.0
5625,19903,3.98,4.0
4741,19901,3.75,4.0
4321,19897,3.94,4.0
4700,19896,4.3,4.0
6268,19887,4.27,4.0
4311,19877,4.15,4.0
5631,19871,3.93,4.0
5419,19867,3.87,4.0
4953,19866,3.87,4.0
6247,19865,4.21,4.0
4433,19852,4.07,4.0
4753,19852,3.98,4.0
5023,19848,4.0,4.0
6479,19843,4.07,4.0
5442,19839,4.07,4.0
5013,19838,3.81,4.0
4257,19838,3.64,4.0
3996,19838,4.19,4.0
4483,19834,4.32,4.0
3917,19821,3.98,4.0
5548,19819,3.84,4.0
5096,19816,4.45,4.0
5042,19812,4.16,4.0
4391,19802,3.88,4.0
4594,19799,4.18,4.0
5490,19795,3.9,4.0
4720,19786,3.91,4.0
5463,19784,3.87,4.0
5574,19780,4.03,4.0
4016,19778,3.63,4.0
4858,19777,4.23,4.0
4740,19773,4.03,4.0
3363,19771,3.82,4.0
5193,19771,3.77,4.0
4272,19769,3.96,4.0
4243,19767,3.95,4.0
5611,19765,4.2,4.0
4635,19765,4.05,4.0
5943,19743,4.37,4.0
4507,19738,4.18,4.0
3364,19734,3.58,4.0
3081,19726,3.83,4.0
5231,19704,4.09,4.0
6716,19695,4.24,4.0
5008,19685,3.53,4.0
5320,19683,4.41,4.0
4800,19655,3.92,4.0
4931,19635,4.19,4.0
5182,19634,4.16,4.0
4814,19620,3.93,4.0
2533,19619,4.19,4.0
5431,19619,4.03,4.0
5183,19618,3.95,4.0
4941,19614,3.76,4.0
5822,19613,4.31,4.0
4818,19609,4.47,4.0
4543,19604,3.93,4.0
4563,19598,3.88,4.0
4703,19586,4.25,4.0
4945,19585,3.65,4.0
5468,19577,3.9,4.0
5973,19563,3.96,4.0
4456,19563,3.75,4.0
4782,19562,4.0,4.0
4686,19555,4.57,5.0
5731,19553,3.67,4.0
4648,19553,4.49,4.0
5800,19546,4.19,4.0
6059,19541,4.28,4.0
4518,19537,3.94,4.0
6106,19536,4.21,4.0
5805,19532,3.94,4.0
4107,19526,4.11,4.0
4537,19521,3.92,4.0
4344,19516,3.88,4.0
6011,19512,4.38,4.0
4570,19510,4.16,4.0
5054,19508,3.59,4.0
5308,19503,3.89,4.0
5087,19502,4.27,4.0
5026,19500,3.92,4.0
4725,19471,4.16,4.0
4717,19468,3.89,4.0
4482,19466,4.18,4.0
5738,19463,3.89,4.0
5253,19461,4.0,4.0
4412,19460,3.38,3.0
6707,19453,4.28,4.0
4659,19451,4.27,4.0
5041,19447,3.87,4.0
4030,19444,4.1,4.0
5151,19431,4.3,4.0
4677,19429,3.83,4.0
5196,19423,4.24,4.0
4141,19423,4.13,4.0
4785,19416,3.81,4.0
5689,19413,3.95,4.0
5235,19406,3.28,3.0
4553,19405,3.92,4.0
4075,19393,4.07,4.0
5154,19384,3.79,4.0
4641,19383,3.92,4.0
3824,19380,3.91,4.0
5520,19371,3.84,4.0
5930,19358,3.71,4.0
4735,19358,4.02,4.0
5596,19343,4.01,4.0
4531,19334,4.14,4.0
5178,19334,3.9,4.0
5920,19328,3.9,4.0
5986,19328,3.99,4.0
5177,19326,4.17,4.0
4920,19325,4.09,4.0
2848,19325,4.32,4.0
4802,19323,4.27,4.0
4516,19322,3.87,4.0
4218,19319,4.2,4.0
3815,19310,4.35,4.0
5052,19300,3.24,3.0
7122,19294,4.09,4.0
3964,19293,3.4,3.0
3575,19289,3.92,4.0
4880,19287,3.64,4.0
4772,19284,3.72,4.0
6136,19282,4.03,4.0
4280,19278,3.75,4.0
5185,19276,3.84,4.0
5901,19275,3.86,4.0
4294,19269,4.19,4.0
5263,19267,4.16,4.0
4448,19265,4.03,4.0
4452,19252,3.9,4.0
4871,19251,4.13,4.0
3818,19246,4.09,4.0
5040,19242,4.01,4.0
5648,19224,4.11,4.0
5249,19223,3.89,4.0
4307,19221,4.01,4.0
6347,19219,4.3,4.0
5686,19216,4.1,4.0
4234,19216,3.83,4.0
6419,19215,4.31,4.0
5876,19214,4.0,4.0
4351,19212,3.8,4.0
